,user_id,item_id,reviewText,unixReviewTime,rating,text_clean
1216,397,793,This is a very cute first remote control car that plays cute music my toddler has me drive it while he chases it since he cant stir it yet.,1516147200,5,cute first remot control car play cute music toddler drive chase sinc cant stir yet
1217,433,936,This was a big hit that people talked about for weeks to after. Seeing the look on their faces when they opened it and tried to visualize the item shown on the fake package was priceless.,1516147200,5,big hit peopl talk week see look face open tri visual item shown fake packag priceless
1218,414,211,My niece is 1 year old and loved that toy ! She plays with it all the time and smile when music plays... so adorable to see her enjoying her new toy !,1516147200,5,niec 1 year old love toy play time smile music play ador see enjoy new toy
1219,435,937,Great figure for a good price,1516147200,5,great figur good price
1220,432,497,The toddler was happy with his tech tools and leaves the real remotes alone now! Great quality and service!,1516147200,5,toddler happi tech tool leav real remot alon great qualiti servic
1221,429,938,"wonderful , sturdy toy",1516147200,5,wonder sturdi toy
1222,389,631,Great quality.  The posable arms and legs allow this doll to stand unaided. Very cute :),1516147200,5,great qualiti posabl arm leg allow doll stand unaid cute
1223,436,939,"Amazing!  I used these to make a lego table.  They are LEGO compatible, as well as with other off brands, no issues!",1516147200,5,amaz use make lego tabl lego compat well brand issu
1224,391,940,We purchased this for our daughter for christmas. The tent was easy to put together and is very sturdy. She absolutely loves it and made sure to introduce all of her stuffed animals to her princess castle.,1516147200,5,purchas daughter christma tent easi put togeth sturdi absolut love made sure introduc stuf anim princess castl
1225,389,436,Good quality.  The scepter and the hairbow were a big hit with my kid.,1516147200,5,good qualiti scepter hairbow big hit kid
1226,396,696,"My grandsons love it.  It has so many options for games and learning, and can be enjoyed by younger and older children with additional activities you can purchase.",1516147200,5,grandson love mani option game learn enjoy younger older child addit activ purchas
1227,406,696,"My daughter loves this desk!  It has a lot of stuff for her to do.  Some electronic toys are ""one trick ponies"".  This one has a lot of digital content.",1516147200,5,daughter love desk lot stuff electron toy one trick poni one lot digit content
1228,437,775,"These aren't really made to be played with as they break easily or become loose and then lose the pieces. I like how they are articulated, just wish they were better made. The colors are nice and they look just like the characters. I wouldn't recommend for kids.",1516147200,2,arent realli made play break easili becom loo lose piec like articul wish better made color nice look like charact wouldnt recommend kid
1229,437,778,"These aren't really made to be played with as they break easily or become loose and then lose the pieces. I like how they are articulated, just wish they were better made. The colors are nice and they look just like the characters. I wouldn't recommend for kids.",1516147200,2,arent realli made play break easili becom loo lose piec like articul wish better made color nice look like charact wouldnt recommend kid
1230,437,724,"These aren't really made to be played with as they break easily or become loose and then lose the pieces. I like how they are articulated, just wish they were better made. The colors are nice and they look just like the characters. I wouldn't recommend for kids.",1516147200,2,arent realli made play break easili becom loo lose piec like articul wish better made color nice look like charact wouldnt recommend kid
1231,438,291,this is really fun!,1516147200,5,realli fun
1232,432,556,15 month old Baby loved this!! It didn't scare him like many of the peek-a-boo products do. Highly recommended! Sounds and performs beautifully.,1516147200,5,15 month old babi love didnt scare like mani peekaboo product highli recommend sound perform beauti
1233,409,941,"Eh, it's okay.  Purchased as a requested Christmas gift.  But we couldn't stretch him very much.  He's been in the closet since day two of opening.",1516147200,2,eh okay purchas request christma gift couldnt stretch much he closet sinc day two open
1234,383,942,"My three year old really wanted a remote helicopter for Christmas, so we took a chance and bought this (even though its for older kids). Surprisingly, he has the thing down already and it hasn't even been a month since hes received it. If your kid is really into these, and you fee they have the patience to listen/watch you show them what to do, then its a good buy. They also have a warranty on it which I thought was great, so I purchased that with it as well.",1516147200,5,three year old realli want remot helicopt christma took chanc bought even though older kid surprisingli thing alreadi hasnt even month sinc he receiv kid realli fee patienc listenwatch show good buy also warranti thought great purchas well
1235,439,943,"tiles and gems are very small and difficult to work with for young children.  Colors and pictures were nice, but I would beleive frustrating for children under 8",1516147200,3,tile gem small difficult work young child color pictur nice would beleiv frustrat child 8
1236,440,944,Great product.,1516147200,5,great product
1237,441,945,Bought for my granddaughter for her birthday.  She is really into mermaids! She loves it!,1516147200,5,bought granddaught birthday realli mermaid love
1238,438,859,my kiddo loves this!,1516147200,5,kiddo love
1239,441,309,Bought for my granddaughter for her birthday.  She is really into mermaids!,1516147200,5,bought granddaught birthday realli mermaid
1240,400,946,My children are really enjoying this . Fast shipping,1516147200,5,child realli enjoy fast ship
1241,437,806,"These aren't really made to be played with as they break easily or become loose and then lose the pieces. I like how they are articulated, just wish they were better made. The colors are nice and they look just like the characters. I wouldn't recommend for kids.",1516147200,2,arent realli made play break easili becom loo lose piec like articul wish better made color nice look like charact wouldnt recommend kid
1242,391,947,"Cute Anna doll, although her head seems to be a bit too large in comparison with her body.",1516147200,5,cute anna doll although head seem bit larg comparison bodi
1243,442,948,Me and my son had a lot of fun playing scientist with this game highly recommended,1516147200,5,son lot fun play scientist game highli recommend
1244,427,949,"This sticker pad came used, half the stickers/pictures were already done, my grandson was very disappointed.",1516147200,1,sticker pad came use half stickerspictur alreadi done grandson disappoint
1245,45,950,Notbyour basic rings! Purchased as a gift and it was a hit!,1516147200,5,notbyour basic ring purchas gift hit
1246,443,951,Nice jack in the box,1516147200,5,nice jack box
1247,416,952,Kids love these lands. This is the 5th one Ive bought. Great for imaginative play,1516147200,5,kid love land 5th one ive bought great imagin play
1248,444,953,Fun working toy for my 2-yr old grandson,1516147200,5,fun work toy 2yr old grandson
1249,445,954,the cards are flimsy cardboard and easily bent,1516147200,3,card flimsi cardboard easili bent
1250,407,955,Great quality,1516147200,5,great qualiti
1251,446,956,Worked perfectly and was so cute for pictures.  Easy to attach,1516147200,5,work perfectli cute pictur easi attach
1252,401,957,"Eh. looks great, but in the end the bits get lost, and the drill itself isn't great quality, it only worked one way initially but finally started working. Also the engine disc at the front has a notch in it so it must only fit one way, which can't possibly be good for a kid. It's not that great of a toy all in all.",1516147200,3,eh look great end bit get lost drill isnt great qualiti work one way initi final start work also engin disc front notch must fit one way cant possibl good kid great toy
1253,407,958,Greate quality,1516147200,5,great qualiti
1254,445,959,satisfied,1516147200,5,satisfi
1255,441,960,Bought for my granddaughter for her birthday.  She is really into mermaids!,1516147200,5,bought granddaught birthday realli mermaid
1256,408,961,Love,1516147200,5,love
1257,445,66,loves it,1516147200,5,love
1258,436,962,"Its of axels and windows! All the pieces needed to make cool cars!  These are LEGO compatible, and I have them mixed with other off brands as well, and they work perfectly together.",1516147200,5,axel window piec need make cool car lego compat mix brand well work perfectli togeth
1259,45,261,A little complicated the first round but lots of fun after you get the hang of it. A must have more the musically inclined.!,1516147200,5,littl complic first round lot fun get hang must music inclin
1260,397,753,My toddler is learning to write letters at age 3. this is a great tool to help teach him.,1516147200,5,toddler learn write letter age 3 great tool help teach
1261,447,380,I was very please,1516147200,5,plea
1262,387,963,One year old boy loves these.,1516147200,5,one year old boy love
1263,398,964,I am a foster parent and every kid that has came to my house to stay for any amount of time had gotten one of these.  They all love them.,1516147200,5,foster parent everi kid came hous stay amount time gotten one love
1264,398,964,I am a foster parent and every kid that has came to my house to stay for any amount of time had gotten one of these.  They all love them.,1516147200,5,foster parent everi kid came hous stay amount time gotten one love
1265,448,965,Good but the magnets are cheap and don't hold well on the board.,1516147200,3,good magnet cheap dont hold well board
1266,383,966,"Bought this for my daughters first birthday and she loved it. Im a big fan of Green Toys, and it was perfect and safe for her to use, rather than my sons hot wheels cars.",1516147200,5,bought daughter first birthday love im big fan green toy perfect safe use rather son hot wheel car
1267,54,935,"Doesn't hold up well. Constantly re-gluing with my higher power trucks. Also, it turns plastic white. If you do order for some reason, be very careful if you care how the final product looks. I go to the hardware store now and get gorilla glues' version of super glue. Much better grab under power and it doesn't turn plastic white nearly as bad",1516147200,1,doesnt hold well constantli reglu higher power truck also turn plastic white order reason care care final product look go hardwar store get gorilla glue version super glue much better grab power doesnt turn plastic white nearli bad
1268,401,967,"Doing art with the kid is so much fun. Each activity only takes a few minutes, it's easy, and for the price this is really worth it",1516147200,5,art kid much fun activ take minut easi price realli worth
1269,427,925,disappointed...not like the old FP...,1516147200,3,disappointednot like old fp
1270,447,269,Very pleased,1516147200,5,plea
1271,449,968,Great gift for shower for new little one.  This whale fits nicely over faucet to keep baby safe.,1516147200,5,great gift shower new littl one whale fit nice faucet keep babi safe
1272,412,258,Toddler son loves this,1516147200,5,toddler son love
1273,334,918,My daughter loves this doll and it's usually with her in her crib each night. I love how soft it is and it's made well...withstanding my daughter's habit to sometimes bite things.,1516147200,5,daughter love doll usual crib night love soft made wellwithstand daughter habit sometim bite thing
1274,450,969,Bought as gift. The two year old boy loved them.,1516147200,5,bought gift two year old boy love
1275,386,970,Flimsy but fun,1516147200,4,flimsi fun
1276,423,971,the magnet are super weak and do not stay well attached.,1516147200,2,magnet super weak stay well attach
1277,387,651,Our 1 1/2 year old grand-daughter gets this book out every time she comes over.,1516147200,5,1 12 year old granddaught get book everi time come
1278,451,390,"In love with our school bus. The tires are like rubber. It comes ready to play with batteries, lighting up the Stop and slow lights on the top part of the bus. The characters are of different colors, and the characters fit so perfect in the bus. Were pleased!",1516147200,5,love school bu tire like rubber come readi play batteri light stop slow light top part bu charact differ color charact fit perfect bu plea
1279,404,222,cute and sturdy,1516147200,5,cute sturdi
1280,391,489,"Another wonderful Melissa & Doug product. My daughter loves being able to sweep with mommy. Although, she sometimes wants me to use her set so she can take my broom!
The set is very sturdy and I forsee having this for years to come.",1516147200,5,anoth wonder melissa doug product daughter love abl sweep mommi although sometim want use set take broom set sturdi forse year come
1281,448,972,My oldest loves this game.  It's a fun game for the whole family.,1516147200,4,oldest love game fun game whole famili
1282,403,973,This was not unreasonable priced and it holds a good bit of stuffed animals.,1516147200,4,unreason price hold good bit stuf anim
1283,452,974,user ordered,1516147200,5,user order
1284,427,975,"This sticker pad came used, half the stickers/pictures were already done, my grandson was very disappointed.",1516147200,1,sticker pad came use half stickerspictur alreadi done grandson disappoint
1285,397,974,Great toy,1516147200,5,great toy
1286,407,976,"Greate quality, greate choise",1516147200,5,great qualiti great chois
1287,422,508,"So stupid,  does not pop like on tv.  My 3 year old won't touch it after the belly pop was only the belt barely moving.",1516147200,1,stupid pop like tv 3 year old wont touch belli pop belt bare move
1288,386,977,super fun accurate nerf gun great for little and big hands,1516147200,5,super fun accur nerf gun great littl big hand
1289,402,508,My kids (ages 3-8) LOVE this game!! We play along with them and I have to say it's pretty fun!!,1516147200,5,kid age 38 love game play along say pretti fun
1290,419,978,Great product,1516147200,5,great product
1291,447,979,Very pleased,1516147200,5,plea
1292,403,262,Son likes it cause it's a monster truck bus but the wheel broke off in minutes of play. Buy with knowing it will break fast.,1516147200,3,son like caus monster truck bu wheel broke minut play buy know break fast
1293,453,980,Good toy,1516147200,5,good toy
1294,394,924,Good buy,1516147200,5,good buy
1295,414,388,My niece loved !,1516147200,5,niec love
1296,429,981,"cute, great for imaginative play",1516147200,5,cute great imagin play
1297,406,982,Love wooden toys.  Classic stuff.  Holds up to kid standing on them.,1516147200,5,love wooden toy classic stuff hold kid stand
1298,452,982,user ordered,1516147200,5,user order
1299,394,983,"My son loved this , he got it a while back and still@plays with it",1516147200,5,son love got back stillplay
1300,447,489,Very pleased,1516147200,5,plea
1301,398,489,Was a huge hit with all the kids!!,1516147200,5,huge hit kid
1302,388,984,Excellent quality and our 1 year old loves it!!,1516147200,5,excel qualiti 1 year old love
1303,404,985,cute,1516147200,4,cute
1304,399,986,Cutest thing ever!,1516147200,5,cutest thing ever
1305,401,987,Totally cool. The lights work for me. I only wish the cg of the part was more toward the top so they went up higher before starting to spin and slowing down. But yeah. Fun.,1516147200,4,total cool light work wish cg part toward top went higher start spin slow yeah fun
1306,334,988,"My kids love these books...they seem almost magical in how you can color them over and over again using only water. The back of the book does state that the pages become warped with repeated use and this is true. However, by the time you'd want to toss the book, it's been well enjoyed for the investment.",1516147200,5,kid love booksthey seem almost magic color use water back book state page becom warp repeat use true howev time youd want toss book well enjoy invest
1307,401,988,Holds water. Makes magic color pages appear. Kids loves it. Good to go.,1516147200,5,hold water make magic color page appear kid love good go
1308,441,989,Bought for my granddaughter for her birthday.  She is really into mermaids!,1516147200,5,bought granddaught birthday realli mermaid
1309,454,990,My grandson loved playing with this with his friends,1516147200,5,grandson love play friend
1310,455,991,Amazing,1516147200,5,amaz
1311,391,992,"What an adorable set! My daughter is always watching my wife make her coffee with the keurig in the morning so we thought we'd get her her own keurig. It's a hit for sure, every morning she is at her machine making coffee as her mom makes hers. It's very sturdy and has a nice amount of pieces included.",1516147200,5,ador set daughter alway watch wife make coffe keurig morn thought wed get keurig hit sure everi morn machin make coffe mom make sturdi nice amount piec includ
1312,419,993,Great product,1516147200,5,great product
1313,398,994,This is a must have for all my children.,1516147200,5,must child
1314,48,995,our kids favorite toy! They spend hours in here!,1516147200,5,kid favorit toy spend hour
1315,437,702,"These aren't really made to be played with as they break easily or become loose and then lose the pieces. I like how they are articulated, just wish they were better made. The colors are nice and they look just like the characters. I wouldn't recommend for kids.",1516147200,2,arent realli made play break easili becom loo lose piec like articul wish better made color nice look like charact wouldnt recommend kid
1316,409,452,Very eye-catching.  My child enjoyed the game the first time.  But we have gone back to the smaller deck for regular games.  Neighbors kid stopped by to 'borrow' a game.  This was the first thing she requested.,1516147200,4,eyecatch child enjoy game first time gone back smaller deck regular game neighbor kid stop borrow game first thing request
1317,446,805,Good but definitely requires supervision!  I let my son have these and within 2 minutes there was paint everywhere.  At least its washable!,1516147200,4,good definit requir supervis let son within 2 minut paint everywher least washabl
1318,409,814,"Just as expected.  Colorful and easy to assemble.  Purchased for a pool party.  However, the children at the party ignored it completely.",1516147200,3,expect color easi assembl purchas pool parti howev child parti ignor complet
1319,406,996,Daughter loves it.  Songs online you can look up.,1516147200,5,daughter love song onlin look
1320,409,572,"First off, this is a super cute toy.  But if you want to annoy the parents - purchase it.  It would' shut up.  Fortunately it comes with a little mask to cover its eyes to make it go to sleep.  My daughter loves the look of it.  But my goal has been to keep the mask on as much as possible.  But with all of that said, he has a prominent place in my daughter's room because again, it's super cute.",1516147200,3,first super cute toy want annoy parent purchas would shut fortun come littl mask cover eye make go sleep daughter love look goal keep mask much possibl said promin place daughter room super cute
1321,407,997,"Greate quality, greate choise",1516147200,5,great qualiti great chois
1322,391,998,This kitchen is amazing! We purchased this for my daughter for Christmas and it was definitely her new favorite toy. It took a few hours to put together but was well worth it. She plays with it daily for atleast an hour. It has really helped with her imagination and she cooks me breakfast every morning now!,1516147200,5,kitchen amaz purchas daughter christma definit new favorit toy took hour put togeth well worth play daili atleast hour realli help imagin cook breakfast everi morn
1323,422,999,Ok.  The on/off button is to small for kids to work (3yr old).  It's loud and constantly repeats.,1516147200,4,ok onoff button small kid work 3yr old loud constantli repeat
1324,405,1000,Really cool toy. Even the adults couldn't stop playing with it. I bought it for my 5 year old for the holidays. Make sure that they watch their fingers though because the cars go really fast and which crash into your hands when you go grab a car that flipped over and is stuck on the track. Especially watch younger children who will put their hands on the track.,1516147200,5,realli cool toy even adult couldnt stop play bought 5 year old holiday make sure watch finger though car go realli fast crash hand go grab car flip stuck track especi watch younger child put hand track
1325,410,1001,personally I am disappointed in the whole leap start system. it's boring and repetitive. there's no skipping ahead even when the child has completed part of the lesson. I bought this game because my daughter was bored with the other three games I had bought and she loves pj masks but this did not hold her attention either. don't waste your money.,1516147200,1,person disappoint whole leap start system bore repetit there skip ahead even child complet part lesson bought game daughter bore three game bought love pj mask hold attent either dont wast money
1326,436,1001,"my 4 year old loves these books, and while this one is slightly advanced, it is a great step into reading book!",1516147200,5,4 year old love book one slightli advanc great step read book
1327,383,1002,I bought this for my niece and she LOVED it! Its adorable and it was so soft. I will probably be purchasing one for my daughter as well.,1516147200,5,bought niec love ador soft probabl purchas one daughter well
1328,436,1003,My 4 year old loves these books!,1516147200,5,4 year old love book
1329,434,816,Didnt work. But my daughter liked how the tail would wag and it would spin.,1516147200,3,didnt work daughter like tail would wag would spin
1330,407,1004,Greate quality,1516147200,5,great qualiti
1331,456,1005,My 2 year-old grandson loves putting this puzzle together and loves playing with the block-type fish in other make-believe games. He also has learned the 8 basic colors that the puzzle features.  Melissa and Doug wooden puzzles are always of a great quality and this puzzle is no different.  Highly recommend!,1516147200,5,2 yearold grandson love put puzzl togeth love play blocktyp fish makebeliev game also learn 8 basic color puzzl featur melissa doug wooden puzzl alway great qualiti puzzl differ highli recommend
1332,457,1006,Very good,1516147200,5,good
1333,436,1007,"The brick separator is amazing, and I wonder where it was when I was little!  These are great and LEGO compatible, as well as with other off brands. This set was WAY cheaper than buying the name brand, and my daughter can't even tell the difference.  This set was enough to really enhance play.",1516147200,5,brick separ amaz wonder littl great lego compat well brand set way cheaper buy name brand daughter cant even tell differ set enough realli enhanc play
1334,438,1008,My boys love these cute trains and take them with them everywhere,1516147200,5,boy love cute train take everywher
1335,386,1009,kids love that this has so many modes but their least favorite is the one with the large missile as that missile is a dud,1516147200,5,kid love mani mode least favorit one larg missil missil dud
1336,404,1010,sturdy and cute,1516147200,5,sturdi cute
1337,455,1011,Amazing,1516147200,5,amaz
1338,458,1010,not what I expected,1516147200,3,expect
1339,402,1012,"LOVE this set!!! The kids love it and I've played with them too, it's fun and educational. Great tool for practicing spelling words!!!",1516147200,5,love set kid love ive play fun educ great tool practic spell word
1340,415,554,This is so fun,1516147200,5,fun
1341,386,1013,Super big hit with my kids.  Handle is great for mobility,1516147200,5,super big hit kid handl great mobil
1342,436,549,"my daughter loves playing with these and asks if she can ""learn"" since getting them.  This is great for number recognition!",1516147200,5,daughter love play ask learn sinc get great number recognit
1343,459,787,Great fun!,1516233600,5,great fun
1344,460,1014,Beautifully handmade dolls. The quality of the dolls are exactly has shown. My granddaughter loves the dolls. High praise and highly recommended.,1516233600,5,beauti handmad doll qualiti doll exactli shown granddaught love doll high prais highli recommend
1345,461,1015,Fun little car,1516233600,4,fun littl car
1346,462,1016,"These are so fun and easy for toddlers to use. some of the sounds and signs are a little much and there is no volume control or way to turn sound off while the car is still working. other that that, great!",1516233600,4,fun easi toddler use sound sign littl much volum control way turn sound car still work great
1347,463,1017,I got these for my 3 kids (5 and 2.5 year old twins) to give them something to do indoors. The size of the beads is deceiving and it really does not take many to make alot of water beads once fully expanded! My kids LOVE these and it keeps them entertained for an hour at a time. You can dry them out and re-use if you like (I've done that) but the package comes with so many.,1516233600,5,got 3 kid 5 25 year old twin give someth indoor size bead deceiv realli take mani make alot water bead fulli expand kid love keep entertain hour time dri reus like ive done packag come mani
1348,464,49,Excellent item. I have 4 toddlers and this is plenty big enough for them all to play together.  Its sturdy and well built. Plenty of storage.  We are very happy with this kitchen.,1516233600,5,excel item 4 toddler plenti big enough play togeth sturdi well built plenti storag happi kitchen
1349,465,963,"Purchased this as a gift for my cousins son who is almost two years old, as he travels often in the car and on airplanes to see family. He loved it! The colors are gender neutral, which I appreciated, and the case was very handy for not losing any of the blocks.",1516233600,5,purchas gift cousin son almost two year old travel often car airplan see famili love color gender neutral appreci case handi lose block
1350,466,254,"Looks like the real deal. Great size. It doesn't do much vacuuming, but my son love it!",1516233600,5,look like real deal great size doesnt much vacuum son love
1351,459,755,Great costume!,1516233600,5,great costum
1352,467,755,Adorable and very authentic looking. The only negative was the hat was a little too big. Highly recommend!,1516233600,4,ador authent look neg hat littl big highli recommend
1353,466,982,"I wish there was a tether on the hammer, otherwise the product is great!",1516233600,4,wish tether hammer otherwis product great
1354,468,1018,Kids love them last a long time having so many. Just like ones you use to get from ice cream truck,1516233600,4,kid love last long time mani like one use get ice cream truck
1355,469,1019,Nieces and nephews loved them!,1516233600,5,niec nephew love
1356,464,128,My 18 month old loves playing with this in the bath! Excellent product!,1516233600,5,18 month old love play bath excel product
1357,467,1020,Beautifully made puzzle. Definitely recommend!,1516233600,5,beauti made puzzl definit recommend
1358,470,136,I thought the numbers would make sounds but it's only the 3 buttons on the right.  It's ok. For the purpose I wanted it for make believe to fill up the gas but expected more,1516233600,3,thought number would make sound 3 button right ok purpos want make believ fill ga expect
1359,471,1021,My son likes it.,1516233600,4,son like
1360,472,1022,Bought this for my 2minth old daughter for Christmas. She adores it and Im glad but I would not pay that much for it again.,1516233600,3,bought 2minth old daughter christma ador im glad would pay much
1361,473,1023,Kids love this puppet so much they fight over who gets the dinosaur. It is a little big for a 3yr olds hand so I would recommend for 6 & up. It is made well.,1516233600,5,kid love puppet much fight get dinosaur littl big 3yr old hand would recommend 6 made well
1362,474,1024,So fun to dig for stuff. The kids spent hours on this.,1516233600,3,fun dig stuff kid spent hour
1363,468,1025,Kids love it bought two sets for my boys age 3 & 4,1516233600,5,kid love bought two set boy age 3 4
1364,475,1026,Like the interesting topics.,1516233600,5,like interest topic
1365,476,1000,Grandson likes this.,1516233600,5,grandson like
1366,477,108,One of my daughters favorite Christmas presents!!,1516233600,5,one daughter favorit christma present
1367,434,961,My daughter loves them. Nice and soft. Great toys for tub time.,1516233600,5,daughter love nice soft great toy tub time
1368,478,1027,"Fun first play pool for little ones. Easy to inflate with a pump. Looks just like the picture. Well made, great price! Great way to cool off on those hot days.",1516233600,5,fun first play pool littl one easi inflat pump look like pictur well made great price great way cool hot day
1369,314,1028,"A just ok travel game for the car... I think you could probably to do this on your own without cards.  Like ""find a blue house"", or ""find a brown truck"".  Ok, not the best travel game my kids have ever played.  Could be more engaging and entertaining.",1516233600,3,ok travel game car think could probabl without card like find blue hous find brown truck ok best travel game kid ever play could engag entertain
1370,475,1029,Grandson loves it.,1516233600,5,grandson love
1371,478,646,"This is a great play picnic basket. Cute sounds, songs, learn shapes and colors. Fun imaginative play! Great price! Leap Frog makes so many great items.",1516233600,5,great play picnic basket cute sound song learn shape color fun imagin play great price leap frog make mani great item
1372,479,1030,I liked this book.  I haven't used it as I bought it for a gift.  Now I didn't buy this for a teen but rather my young adult daughter who is crazy into makeup.  I thought this would be a fun activity for her on rainy days.,1516233600,4,like book havent use bought gift didnt buy teen rather young adult daughter crazi makeup thought would fun activ raini day
1373,480,1031,"The pins fall out, they are all over the floor constantly, I don't think this is the best quality.",1516233600,2,pin fall floor constantli dont think best qualiti
1374,481,1032,This is a very cute and well built toy,1516233600,5,cute well built toy
1375,482,1,"This stuff is fast drying and doesnt wipe away easy with water or isopropyl alcohol.  For that reason its not usable on panel lines of scale aircraft, spacecraft, cars, ships or armor.  To use properly, it has to be brushed on with the intent of not wiping it away.  Streaks, leaks and mud.  However, I find that the old standard of oil paints and thinner works much better; cleans up easier and looks as good if not better.",1516233600,1,stuff fast dri doesnt wipe away easi water isopropyl alcohol reason usabl panel line scale aircraft spacecraft car ship armor use properli brush intent wipe away streak leak mud howev find old standard oil paint thinner work much better clean easier look good better
1376,361,1033,Just what she wanted!,1516233600,5,want
1377,483,1034,We had a blast with this puzzle.  We love Wysocki and Buffalo Games quality (for the price).  A beautiful and fun image with sharp details and brilliant color.  Loved it.,1516233600,5,blast puzzl love wysocki buffalo game qualiti price beauti fun imag sharp detail brilliant color love
1378,461,1035,great toy,1516233600,5,great toy
1379,469,1036,Nieces and nephews loved them!,1516233600,5,niec nephew love
1380,484,1037,fun for the kids of all ages.  kept them busy for a long time,1516233600,5,fun kid age kept busi long time
1381,471,720,Fun set,1516233600,4,fun set
1382,485,1038,nice,1516233600,5,nice
1383,471,1039,Fun set,1516233600,5,fun set
1384,485,165,nice,1516233600,5,nice
1385,463,1040,"I bought this for my 3 year old's birthday, he is obsessed with all things Blaze! He was so excited when he got this. All of his smaller Blaze cars fit in the compartments, which can hold 3 all together. He carries this around everywhere and it is extremely durable, as it may have ""crashed"" a few times already!! I definitely recommend",1516233600,5,bought 3 year old birthday ob thing blaze excit got smaller blaze car fit compart hold 3 togeth carri around everywher extrem durabl may crash time alreadi definit recommend
1386,485,1041,nice,1516233600,5,nice
1387,475,1042,This is my favorite brand of puzzles. Good sturdy pieces and fun to do.,1516233600,5,favorit brand puzzl good sturdi piec fun
1388,485,1043,nice,1516233600,5,nice
1389,486,565,"Love these little guys. They fit perfectly in the ""Sesame Street Abby Cadabby On the Go Case"" My daughter loves to walk around with them and play with them outside of the little bus as well.",1516233600,5,love littl guy fit perfectli sesam street abbi cadabbi go case daughter love walk around play outsid littl bu well
1390,487,450,Happy with doll and price. Arrived on time,1516233600,5,happi doll price arriv time
1391,488,1044,Fun game for the family,1516233600,4,fun game famili
1392,235,945,So pretty and sparkly! I especially like the pastel colors!,1516233600,5,pretti sparkli especi like pastel color
1393,489,1045,"Good concept, but the circuits are tough to snap into place so my son gets frustrated when he's laid the pieces out correctly but it doesn't ""connect"".",1516233600,4,good concept circuit tough snap place son get frustrat he laid piec correctli doesnt connect
1394,490,1046,Ordered for one of my nieces for Christmas. Came in plenty of time and she loved it.,1516233600,5,order one niec christma came plenti time love
1395,479,1047,It is just as described.,1516233600,3,describ
1396,491,17,A great paint rack and a reliable seller.  This paint rack is just what I needed to keep all my Vallejo style paints organized.  It goes together well but I did feel it needed white glue to stay sturdy.,1516233600,5,great paint rack reliabl seller paint rack need keep vallejo style paint organ goe togeth well feel need white glue stay sturdi
1397,492,1048,"I mean this is genius, my son absolutely loved it, the sound is perfect and great volume (not too loud)",1516233600,5,mean geniu son absolut love sound perfect great volum loud
1398,493,1049,Flys great and quiet!,1516233600,5,fli great quiet
1399,459,959,Loads of family fun!,1516233600,5,load famili fun
1400,462,1050,Cute game! My 2 year old loves it. Definitely overpriced,1516233600,4,cute game 2 year old love definit overpr
1401,476,1051,Grandson loves to play with these,1516233600,5,grandson love play
1402,494,1052,"My 17 month old daughter loves these. I had a hard time transitioning her into the regular tub (it terrified her). I tried just about every technique out there. Finally, THESE Jellies were the thing that got her into the tub. She absolutely loves these.

PROS:
These will stick on any surface. And stick they do. Once stuck, these bad boy's aren't going anywhere unless you want them to.
Vibrant colors and great quality that I expect from Boon.
Easy to clean. I just rinse after each bath and shake all the water out before storing.
Keeps my young toddler's interest for long periods of time. That never happens!

THINGS TO NOTE:
These are not made out of squishy ""jelly-like"" material. These are hard plastic with suction cups attached.
If I stick these on a surface my daughter cannot pull them off herself. As she gets stronger this won't be an issue.
The product images show purple Jellies. In reality they're hot pink.

I highly recommend these Jellies.",1516233600,5,17 month old daughter love hard time transit regular tub terrifi tri everi techniqu final jelli thing got tub absolut love pro stick surfac stick stuck bad boy arent go anywher unless want vibrant color great qualiti expect boon easi clean rins bath shake water store keep young toddler interest long period time never happen thing note made squishi jellylik materi hard plastic suction cup attach stick surfac daughter cannot pull get stronger wont issu product imag show purpl jelli realiti theyr hot pink highli recommend jelli
1403,490,562,Really liked Christmas shopping online. My nephew really liked this.,1516233600,5,realli like christma shop onlin nephew realli like
1404,475,1053,Grandson loves it!,1516233600,5,grandson love
1405,495,1054,Adorable and fun! My 6mo daughter likes it.,1516233600,4,ador fun 6mo daughter like
1406,490,3,Just what the girls wanted. Easy to order from their wish list and they really liked them.,1516233600,5,girl want easi order wish list realli like
1407,476,1053,Grandson likes this.,1516233600,5,grandson like
1408,496,1055,"Anki is great.  The different specs on the cars makes the kids want to try more races to unlock skills etc.
Extra tracks are almost a necessity if you want multiple curves, etc.",1516233600,5,anki great differ spec car make kid want tri race unlock skill etc extra track almost necess want multipl curv etc
1409,464,424,"My kids can't get enough of this game.  Great size,  great price.",1516233600,5,kid cant get enough game great size great price
1410,460,31,A prefect gift for my granddaughter she loves it.,1516233600,5,prefect gift granddaught love
1411,479,1056,"Great first baby doll for any little girl.  Soft torso with plastic head, arms and legs.  Small size for little hands.",1516233600,5,great first babi doll littl girl soft torso plastic head arm leg small size littl hand
1412,464,1057,"A gift for my daughter, she loved it. Good quality and a lot of fun to paint.",1516233600,5,gift daughter love good qualiti lot fun paint
1413,460,1058,A prefect gift for my niece she loves it.,1516233600,5,prefect gift niec love
1414,497,1059,Kids love this game!!!!,1516233600,5,kid love game
1415,498,1060,"Both my son & daughter like snapping the beads together & making creations, snakes, chains, etc.",1516233600,5,son daughter like snap bead togeth make creation snake chain etc
